09/06/2019,13:30:00,raw_aero2,nan,,G
09/06/2019,13:30:00,raw_cloud1,nan,,G
09/06/2019,13:30:00,raw_aero1,1738.00,,G
09/06/2019,13:35:00,raw_aero2,nan,,G
09/06/2019,13:35:00,raw_cloud1,nan,,G
09/06/2019,13:35:00,raw_aero1,1798.00,,G
09/06/2019,13:40:00,raw_aero2,nan,,G
09/06/2019,13:40:00,raw_cloud1,nan,,G
09/06/2019,13:40:00,raw_aero1,1813.00,,G
09/06/2019,13:45:00,raw_aero2,nan,,G
09/06/2019,13:45:00,raw_cloud1,nan,,G
09/06/2019,13:45:00,raw_aero1,1244.00,,G
09/06/2019,13:50:00,raw_aero2,1723.00,,G
09/06/2019,13:50:00,raw_cloud1,nan,,G
09/06/2019,13:50:00,raw_aero1,1723.00,,G
09/06/2019,13:55:00,raw_aero2,nan,,G
09/06/2019,13:55:00,raw_cloud1,nan,,G
09/06/2019,13:55:00,raw_aero1,1768.00,,G
09/06/2019,14:00:00,raw_aero2,nan,,G
09/06/2019,14:00:00,raw_cloud1,nan,,G
09/06/2019,14:00:00,aero1_hr_mn,1387.40,,G
09/06/2019,14:00:00,aero2_hr_mn,1588.00,,G
09/06/2019,14:00:00,raw_aero1,1693.00,,G
09/06/2019,14:05:00,raw_aero2,nan,,G
09/06/2019,14:05:00,raw_cloud1,nan,,G
09/06/2019,14:05:00,raw_aero1,1708.00,,G
09/06/2019,14:10:00,raw_aero2,nan,,G
09/06/2019,14:10:00,raw_cloud1,nan,,G
09/06/2019,14:10:00,raw_aero1,1753.00,,G
09/06/2019,14:15:00,raw_aero2,nan,,G
09/06/2019,14:15:00,raw_cloud1,nan,,G
09/06/2019,14:15:00,raw_aero1,1334.00,,G
09/06/2019,14:20:00,raw_aero2,nan,,G
09/06/2019,14:20:00,raw_cloud1,nan,,G
09/06/2019,14:20:00,raw_aero1,1304.00,,G
09/06/2019,14:25:00,raw_aero2,1978.00,,G
09/06/2019,14:25:00,raw_cloud1,nan,,G
09/06/2019,14:25:00,raw_aero1,1888.00,,G
09/06/2019,14:30:00,raw_aero2,nan,,G
09/06/2019,14:30:00,raw_cloud1,nan,,G
09/06/2019,14:30:00,raw_aero1,1274.00,,G
09/06/2019,14:35:00,raw_aero2,1813.00,,G
09/06/2019,14:35:00,raw_cloud1,nan,,G
09/06/2019,14:35:00,raw_aero1,1304.00,,G
09/06/2019,14:40:00,raw_aero2,1798.00,,G
09/06/2019,14:40:00,raw_cloud1,nan,,G
09/06/2019,14:40:00,raw_aero1,1379.00,,G
09/06/2019,14:45:00,raw_aero2,1933.00,,G
09/06/2019,14:45:00,raw_cloud1,nan,,G
09/06/2019,14:45:00,raw_aero1,1394.00,,G
09/06/2019,14:50:00,raw_aero2,1843.00,,G
09/06/2019,14:50:00,raw_cloud1,nan,,G
